tweet_id,author_name,author_url
609694637964566528,Business Insider,https://twitter.com/BusinessInsider
610063063685795840,Fox News,https://twitter.com/FoxNews
609331127938105344,Mashable,https://twitter.com/mashable
608358416600334337,BuzzFeed,https://twitter.com/BuzzFeed
609470000785682432,Mashable,https://twitter.com/mashable
608641362414678016,BuzzFeed,https://twitter.com/BuzzFeed
609127194648973312,Bleacher Report,https://twitter.com/BleacherReport
609152913865355264,BuzzFeed,https://twitter.com/BuzzFeed
608886156516655104,The Wall Street Journal,https://twitter.com/WSJ
609719400283959296,HuffPost,https://twitter.com/HuffPost
608551961454063616,The New York Times,https://twitter.com/nytimes
610114738077495296,The Independent,https://twitter.com/Independent
608986659099697152,The Guardian,https://twitter.com/guardian
608318633996099585,Bleacher Report,https://twitter.com/BleacherReport
610083910530281472,Bleacher Report,https://twitter.com/BleacherReport
609310835962454016,BBC News (UK),https://twitter.com/BBCNews
610038523580796928,The Independent,https://twitter.com/Independent
610192514591490048,The Independent,https://twitter.com/Independent
609087596506021889,CNN,https://twitter.com/CNN
608925659633733632,The New York Times,https://twitter.com/nytimes
608324453999771649,The New York Times,https://twitter.com/nytimes
608315733286731776,Yahoo,https://twitter.com/Yahoo
609959736671358977,HuffPost,https://twitter.com/HuffPost
610103164176433152,ESPN,https://twitter.com/espn
608365725540085763,Mashable,https://twitter.com/mashable
607700276707917824,Fox News,https://twitter.com/FoxNews
608095177547202561,ABC News,https://twitter.com/ABC
608078819279441920,CNN,https://twitter.com/CNN
609990980691980288,BBC News (UK),https://twitter.com/BBCNews
609959724553867264,The Telegraph,https://twitter.com/Telegraph
609757375252201472,BuzzFeed,https://twitter.com/BuzzFeed
609494609065025536,Mashable,https://twitter.com/mashable
609417394759565312,ESPN,https://twitter.com/espn
609767455142113280,Daily Mail,https://twitter.com/DailyMail
608554075412520961,Fox News,https://twitter.com/FoxNews
609521850167750656,HuffPost,https://twitter.com/HuffPost
608343274714210304,NBC News,https://twitter.com/NBCNews
610073192921726976,CNN,https://twitter.com/CNN
609616450681049088,ABC News,https://twitter.com/ABC
608372520555814912,The Wall Street Journal,https://twitter.com/WSJ
608082154258632705,Yahoo,https://twitter.com/Yahoo
608851445278982144,Fox News,https://twitter.com/FoxNews
608682343692386306,BBC News (UK),https://twitter.com/BBCNews
610056503626698752,BBC News (UK),https://twitter.com/BBCNews
608085660751261696,CNN,https://twitter.com/CNN
609048367600123904,The Guardian,https://twitter.com/guardian
609072487163408386,The Washington Post,https://twitter.com/washingtonpost
610161502880821248,Fox News,https://twitter.com/FoxNews
609690694492549120,The Guardian,https://twitter.com/guardian
608997777201356800,Mashable,https://twitter.com/mashable
609816952857591808,ESPN,https://twitter.com/espn
608411514228203520,Yahoo,https://twitter.com/Yahoo
608744463796609024,Yahoo,https://twitter.com/Yahoo
609786417850544131,The Guardian,https://twitter.com/guardian
608413703072063488,Daily Mail,https://twitter.com/DailyMail
608961210290196481,NBC News,https://twitter.com/NBCNews
608859210269470720,NBC News,https://twitter.com/NBCNews
609135817450237953,The New York Times,https://twitter.com/nytimes
608598498850668544,BuzzFeed,https://twitter.com/BuzzFeed
609064118478381056,The Washington Post,https://twitter.com/washingtonpost
607753200792420352,The Wall Street Journal,https://twitter.com/WSJ
608358832146903041,Daily Mail,https://twitter.com/DailyMail
608714030937604096,Fox News,https://twitter.com/FoxNews
609465595835379712,Daily Mail,https://twitter.com/DailyMail
609552667942219777,Bleacher Report,https://twitter.com/BleacherReport
609108415512780800,The Telegraph,https://twitter.com/Telegraph
608095810635579392,CNN,https://twitter.com/CNN
609846489121169408,HuffPost,https://twitter.com/HuffPost
609409865119834112,HuffPost,https://twitter.com/HuffPost
608741426621341696,Fox News,https://twitter.com/FoxNews
608704949422276608,,
607675970632351744,ESPN,https://twitter.com/espn
610149200228167680,ABC News,https://twitter.com/ABC
609344284815421440,Mashable,https://twitter.com/mashable
609032099299876864,Yahoo,https://twitter.com/Yahoo
610008000405864448,The Washington Post,https://twitter.com/washingtonpost
607934124813205505,Fox News,https://twitter.com/FoxNews
607869077034528768,NBC News,https://twitter.com/NBCNews
609261389237108736,HuffPost,https://twitter.com/HuffPost
608312114055409664,The Wall Street Journal,https://twitter.com/WSJ
608036256858128385,Bleacher Report,https://twitter.com/BleacherReport
609745613354323968,The Independent,https://twitter.com/Independent
608686580480344064,Bleacher Report,https://twitter.com/BleacherReport
609794393071968256,The Independent,https://twitter.com/Independent
609074889035788289,,
609004486280028160,Daily Mail,https://twitter.com/DailyMail
609903122270560256,HuffPost,https://twitter.com/HuffPost
609402313371992064,HuffPost,https://twitter.com/HuffPost
608999590243741697,The Washington Post,https://twitter.com/washingtonpost
609351511324381184,BBC News (UK),https://twitter.com/BBCNews
609836676190482432,The New York Times,https://twitter.com/nytimes
609127121483644929,NBC News,https://twitter.com/NBCNews
608130166842388480,The Wall Street Journal,https://twitter.com/WSJ
609042545465622528,Fox News,https://twitter.com/FoxNews
609668675650523136,Fox News,https://twitter.com/FoxNews
609047475886895104,HuffPost,https://twitter.com/HuffPost
608925421648908290,HuffPost,https://twitter.com/HuffPost
607932371489296384,ABC News,https://twitter.com/ABC
609100107804504064,The Telegraph,https://twitter.com/Telegraph
607978502730563584,Yahoo,https://twitter.com/Yahoo
607980537643278336,The Washington Post,https://twitter.com/washingtonpost
609643054664957952,The New York Times,https://twitter.com/nytimes
608667625007235073,BBC News (UK),https://twitter.com/BBCNews
608506976335585282,BuzzFeed,https://twitter.com/BuzzFeed
607857368676859905,Daily Mail,https://twitter.com/DailyMail
607901522349793280,Mashable,https://twitter.com/mashable
609078430127271936,ESPN,https://twitter.com/espn
607685125346885633,NBC News,https://twitter.com/NBCNews
607989226144169984,,
609497843594715137,BuzzFeed,https://twitter.com/BuzzFeed
609267177439535104,The Guardian,https://twitter.com/guardian
609651590291714048,Daily Mail,https://twitter.com/DailyMail
609117193104703489,The Wall Street Journal,https://twitter.com/WSJ
608458427921264641,Bleacher Report,https://twitter.com/BleacherReport
609313805839937536,Fox News,https://twitter.com/FoxNews
608964975957303296,The New York Times,https://twitter.com/nytimes
608084103695470592,ABC News,https://twitter.com/ABC
609085223599546368,HuffPost,https://twitter.com/HuffPost
609391614881058816,The Guardian,https://twitter.com/guardian
609157583878889472,Fox News,https://twitter.com/FoxNews
609007214792204288,BuzzFeed,https://twitter.com/BuzzFeed
609376622085545984,Mashable,https://twitter.com/mashable
609658688425562112,The Guardian,https://twitter.com/guardian
609910906177372160,Daily Mail,https://twitter.com/DailyMail
609118839331299328,,
607854609676267521,The Wall Street Journal,https://twitter.com/WSJ
609803196970565632,The Independent,https://twitter.com/Independent
609004935515021312,CNN,https://twitter.com/CNN
608722692779425792,Yahoo,https://twitter.com/Yahoo
607997045673193473,Mashable,https://twitter.com/mashable
608935192691118080,NBC News,https://twitter.com/NBCNews
610076601515155456,The Independent,https://twitter.com/Independent
609688974320345088,BBC News (UK),https://twitter.com/BBCNews
609988792947224576,The Washington Post,https://twitter.com/washingtonpost
609490872334458880,CNN,https://twitter.com/CNN
607996104332984325,CNN,https://twitter.com/CNN
610076987286142976,CNN,https://twitter.com/CNN
608755787540750337,BuzzFeed,https://twitter.com/BuzzFeed
609198527256895488,CNN,https://twitter.com/CNN
609238535384760320,The Guardian,https://twitter.com/guardian
609850308974526464,HuffPost,https://twitter.com/HuffPost
608640561231187968,Bleacher Report,https://twitter.com/BleacherReport
609025705297338368,The Washington Post,https://twitter.com/washingtonpost
609588624158556160,NBC News,https://twitter.com/NBCNews
609348021697048576,The Guardian,https://twitter.com/guardian
609376177929756673,The Washington Post,https://twitter.com/washingtonpost
607734081380483072,Bleacher Report,https://twitter.com/BleacherReport
609820070286610432,HuffPost,https://twitter.com/HuffPost
610089677652107264,The Independent,https://twitter.com/Independent
608058267965788160,Fox News,https://twitter.com/FoxNews
608117816915578880,Forbes,https://twitter.com/Forbes
609722649149747200,The Independent,https://twitter.com/Independent
609075399239139329,Yahoo,https://twitter.com/Yahoo
609785572945563648,The Independent,https://twitter.com/Independent
609447611481911296,HuffPost,https://twitter.com/HuffPost
607979970208665600,Mashable,https://twitter.com/mashable
609257607786831872,HuffPost,https://twitter.com/HuffPost
608127659764281344,The New York Times,https://twitter.com/nytimes
608755591729668097,The Telegraph,https://twitter.com/Telegraph
610013784401428481,The Independent,https://twitter.com/Independent
608988326167724032,CNN,https://twitter.com/CNN
609387354072219648,The Washington Post,https://twitter.com/washingtonpost
608313432232861696,Mashable,https://twitter.com/mashable
608151562477662208,The Telegraph,https://twitter.com/Telegraph
609102865911513090,Fox News,https://twitter.com/FoxNews
609722161725509632,Yahoo,https://twitter.com/Yahoo
609035658338967552,ESPN,https://twitter.com/espn
608592350848389120,NBC News,https://twitter.com/NBCNews
608801588308656128,Yahoo,https://twitter.com/Yahoo
608019431755673600,The Telegraph,https://twitter.com/Telegraph
608560069144289280,Fox News,https://twitter.com/FoxNews
610087465748197377,The Independent,https://twitter.com/Independent
609008965263982593,HuffPost,https://twitter.com/HuffPost
608453791227088896,ABC News,https://twitter.com/ABC
609114651880652802,Yahoo,https://twitter.com/Yahoo
609543754450608129,Bleacher Report,https://twitter.com/BleacherReport
610139152475000832,CNN,https://twitter.com/CNN
609579224299536384,BuzzFeed,https://twitter.com/BuzzFeed
608584579390275584,,
608177000780546048,The Wall Street Journal,https://twitter.com/WSJ
608349920286896128,BBC News (UK),https://twitter.com/BBCNews
608337786828148736,The Wall Street Journal,https://twitter.com/WSJ
607799720585486336,ABC News,https://twitter.com/ABC
609009022771941376,Bleacher Report,https://twitter.com/BleacherReport
609486090735501312,Yahoo,https://twitter.com/Yahoo
609059065134768128,Mashable,https://twitter.com/mashable
609070692986847232,Bleacher Report,https://twitter.com/BleacherReport
609303243831836672,The New York Times,https://twitter.com/nytimes
608096721923665921,The Wall Street Journal,https://twitter.com/WSJ
609022302257188867,ESPN,https://twitter.com/espn
607856239750414336,Fox News,https://twitter.com/FoxNews
609360579984236544,BBC News (UK),https://twitter.com/BBCNews
608017642037706753,Bleacher Report,https://twitter.com/BleacherReport
609429992766877696,HuffPost,https://twitter.com/HuffPost
609403840052469760,ESPN,https://twitter.com/espn
609098225107107840,Bleacher Report,https://twitter.com/BleacherReport
609779057014755329,ESPN,https://twitter.com/espn
609012492933537794,ABC News,https://twitter.com/ABC
610047431804329984,The Independent,https://twitter.com/Independent
608387621509808128,The Wall Street Journal,https://twitter.com/WSJ
610030285623816192,The Independent,https://twitter.com/Independent
608014414969593856,ESPN,https://twitter.com/espn
610080518453891072,The Telegraph,https://twitter.com/Telegraph
609338820388081664,The Wall Street Journal,https://twitter.com/WSJ
609136628192444416,NBC News,https://twitter.com/NBCNews
607928146877235202,Yahoo,https://twitter.com/Yahoo
607984957181575169,Daily Mail,https://twitter.com/DailyMail
609402067032088576,BBC News (UK),https://twitter.com/BBCNews
607733281354694656,Fox News,https://twitter.com/FoxNews
608974835549659136,NBC News,https://twitter.com/NBCNews
608258383586721792,Mashable,https://twitter.com/mashable
608609109735288832,Mashable,https://twitter.com/mashable
608012739550789632,The Washington Post,https://twitter.com/washingtonpost
608122921433866241,Mashable,https://twitter.com/mashable
608661269068001281,The Washington Post,https://twitter.com/washingtonpost
607763519409225728,Fox News,https://twitter.com/FoxNews
609162980723326977,CNN,https://twitter.com/CNN
609402434084032513,Business Insider,https://twitter.com/BusinessInsider
610193347400085504,The Telegraph,https://twitter.com/Telegraph
608660027570835456,Mashable,https://twitter.com/mashable
609404828968574976,The Telegraph,https://twitter.com/Telegraph
609239189742350336,The Guardian,https://twitter.com/guardian
610133379988623360,ESPN,https://twitter.com/espn
608674006435102720,BuzzFeed,https://twitter.com/BuzzFeed
608929475833790464,The Guardian,https://twitter.com/guardian
610039133029969920,Daily Mail,https://twitter.com/DailyMail
610098529286115328,The Independent,https://twitter.com/Independent
609072092961718272,,
610066339106037761,The Independent,https://twitter.com/Independent
608868793817907200,HuffPost,https://twitter.com/HuffPost
609001931663618048,NBC News,https://twitter.com/NBCNews
608743812333236225,Daily Mail,https://twitter.com/DailyMail
609281511372816384,The Wall Street Journal,https://twitter.com/WSJ
609534465925357568,The Washington Post,https://twitter.com/washingtonpost
609289305794723840,The New York Times,https://twitter.com/nytimes
608719223913914369,BBC News (UK),https://twitter.com/BBCNews
608420835481759744,Mashable,https://twitter.com/mashable
609013608438185984,The New York Times,https://twitter.com/nytimes
609835162935934978,HuffPost,https://twitter.com/HuffPost
610075776856260608,The Independent,https://twitter.com/Independent
609000415322103808,BBC News (UK),https://twitter.com/BBCNews
609597332263337984,BuzzFeed,https://twitter.com/BuzzFeed
608280186472288257,Daily Mail,https://twitter.com/DailyMail
608793547911757824,Yahoo,https://twitter.com/Yahoo
608689261026668544,BuzzFeed,https://twitter.com/BuzzFeed
609294227235864578,The Guardian,https://twitter.com/guardian
608492679471767552,Bleacher Report,https://twitter.com/BleacherReport
608283208183115776,NBC News,https://twitter.com/NBCNews
609361023200546816,The Guardian,https://twitter.com/guardian
608561452690059264,Daily Mail,https://twitter.com/DailyMail
609949762230558720,Mashable,https://twitter.com/mashable
608710311407788032,Fox News,https://twitter.com/FoxNews
607923355514241024,The Washington Post,https://twitter.com/washingtonpost
609379139913560064,ESPN,https://twitter.com/espn
608313125281124352,The Wall Street Journal,https://twitter.com/WSJ
608393488959455232,The New York Times,https://twitter.com/nytimes
609994977335230465,CNN,https://twitter.com/CNN
608465646930788352,Bleacher Report,https://twitter.com/BleacherReport
609446802677465088,Daily Mail,https://twitter.com/DailyMail
609418648051036160,Fox News,https://twitter.com/FoxNews
609646419302055936,HuffPost,https://twitter.com/HuffPost
609784377602613248,ABC News,https://twitter.com/ABC
610113742785916928,The New York Times,https://twitter.com/nytimes
610103301804326912,Bleacher Report,https://twitter.com/BleacherReport
609026298824916992,,
609040166855020544,Business Insider,https://twitter.com/BusinessInsider
609080295975849984,Fox News,https://twitter.com/FoxNews
607907317091176448,The Telegraph,https://twitter.com/Telegraph
607994000952410112,Daily Mail,https://twitter.com/DailyMail
608694954634977280,Daily Mail,https://twitter.com/DailyMail
609952184705400832,HuffPost,https://twitter.com/HuffPost
609707078312177664,,
608436167944605696,ESPN,https://twitter.com/espn
609212312763920384,HuffPost,https://twitter.com/HuffPost
609389920109633536,,
610130594299781120,The Independent,https://twitter.com/Independent
609461487598329856,ESPN,https://twitter.com/espn
609544222199275522,BuzzFeed,https://twitter.com/BuzzFeed
608292056038051840,,
608212874125676544,Daily Mail,https://twitter.com/DailyMail
609035333854982144,The Guardian,https://twitter.com/guardian
609381569149698048,BBC News (UK),https://twitter.com/BBCNews
609712897871192064,The Independent,https://twitter.com/Independent
609842833990750209,The Washington Post,https://twitter.com/washingtonpost
610034795599499264,The Independent,https://twitter.com/Independent
608178186711658498,ABC News,https://twitter.com/ABC
608521158174986242,Fox News,https://twitter.com/FoxNews
607923375722209281,ABC News,https://twitter.com/ABC
609794383710261248,Yahoo,https://twitter.com/Yahoo
609357875358605313,Daily Mail,https://twitter.com/DailyMail
609182601505583105,The Wall Street Journal,https://twitter.com/WSJ
610038875243872256,Business Insider,https://twitter.com/BusinessInsider
609440238654619648,NBC News,https://twitter.com/NBCNews
609796227983511552,Fox News,https://twitter.com/FoxNews
608296208822628352,Daily Mail,https://twitter.com/DailyMail
609485950901723136,NBC News,https://twitter.com/NBCNews
608032344356876288,The Washington Post,https://twitter.com/washingtonpost
609273182097436672,The Guardian,https://twitter.com/guardian
609691881065349120,The Guardian,https://twitter.com/guardian
608288223232720896,Bleacher Report,https://twitter.com/BleacherReport
609287908063858688,The Guardian,https://twitter.com/guardian
608022504049934337,The Washington Post,https://twitter.com/washingtonpost
609705101192765440,The Independent,https://twitter.com/Independent
607913164357779456,Bleacher Report,https://twitter.com/BleacherReport
608252791396646913,NBC News,https://twitter.com/NBCNews
607684375938015232,ESPN,https://twitter.com/espn
608665031903854594,Fox News,https://twitter.com/FoxNews
608488821336993792,Mashable,https://twitter.com/mashable
607970868619313152,NBC News,https://twitter.com/NBCNews
609365183245500416,Mashable,https://twitter.com/mashable
607976369427857408,Fox News,https://twitter.com/FoxNews
608925152672268288,The Telegraph,https://twitter.com/Telegraph
608200625252405248,The Wall Street Journal,https://twitter.com/WSJ
608651141208006656,The Washington Post,https://twitter.com/washingtonpost
608345597389770753,Daily Mail,https://twitter.com/DailyMail
608337515586666497,Fox News,https://twitter.com/FoxNews
607931339820527617,NBC News,https://twitter.com/NBCNews
608915599670939648,BuzzFeed,https://twitter.com/BuzzFeed
609521664473321472,Bleacher Report,https://twitter.com/BleacherReport
610060313141059584,The Independent,https://twitter.com/Independent
607920180824567809,The Washington Post,https://twitter.com/washingtonpost
609372430713405441,The Guardian,https://twitter.com/guardian
608623487222190081,NBC News,https://twitter.com/NBCNews
608706198217568256,The Wall Street Journal,https://twitter.com/WSJ
609266422301204480,Business Insider,https://twitter.com/BusinessInsider
608831084642435073,,
609482870898458624,CNN,https://twitter.com/CNN
610105281801003008,The Guardian,https://twitter.com/guardian
607912349115105280,Yahoo,https://twitter.com/Yahoo
609014782168080384,BuzzFeed,https://twitter.com/BuzzFeed
608878008271798273,NBC News,https://twitter.com/NBCNews
608212210968629248,The New York Times,https://twitter.com/nytimes
608711214038962177,Mashable,https://twitter.com/mashable
608963244972236800,The Guardian,https://twitter.com/guardian
609901627479302144,CNN,https://twitter.com/CNN
610186146891501568,Bleacher Report,https://twitter.com/BleacherReport
610042285091356672,The Independent,https://twitter.com/Independent
609426217272381441,ESPN,https://twitter.com/espn
608826283011796992,The New York Times,https://twitter.com/nytimes
608447451704512514,The Wall Street Journal,https://twitter.com/WSJ
609418667835662336,Mashable,https://twitter.com/mashable
609479068950638593,HuffPost,https://twitter.com/HuffPost
610072986167545859,The Telegraph,https://twitter.com/Telegraph
610075345614696448,The Washington Post,https://twitter.com/washingtonpost
609461455960846336,HuffPost,https://twitter.com/HuffPost
609166978364735489,ESPN,https://twitter.com/espn
607908148540612608,Bleacher Report,https://twitter.com/BleacherReport
609136614590279680,CNN,https://twitter.com/CNN
610144803796422657,HuffPost,https://twitter.com/HuffPost
608223286955143168,Daily Mail,https://twitter.com/DailyMail
610039498806849536,Mashable,https://twitter.com/mashable
608573463817801728,BBC News (UK),https://twitter.com/BBCNews
609835392079040513,CNN,https://twitter.com/CNN
609859442318946304,The Guardian,https://twitter.com/guardian
608069448692584448,Bleacher Report,https://twitter.com/BleacherReport
609065667975897088,The Wall Street Journal,https://twitter.com/WSJ
609752111816024064,The New York Times,https://twitter.com/nytimes
608073033740222464,ABC News,https://twitter.com/ABC
609525884677189633,Bleacher Report,https://twitter.com/BleacherReport
608418580703645697,The New York Times,https://twitter.com/nytimes
608029762460786690,The Wall Street Journal,https://twitter.com/WSJ
608259205745770496,NBC News,https://twitter.com/NBCNews
609527621286789120,The Wall Street Journal,https://twitter.com/WSJ
609060966010097664,The New York Times,https://twitter.com/nytimes
608761340077838336,BuzzFeed,https://twitter.com/BuzzFeed
610111966905016320,The Independent,https://twitter.com/Independent
608422127583285248,NBC News,https://twitter.com/NBCNews
609276585221451776,BBC News (UK),https://twitter.com/BBCNews
609133286724468736,Yahoo,https://twitter.com/Yahoo
608387015604883456,,
608668649973514240,Daily Mail,https://twitter.com/DailyMail
609653972325019648,HuffPost,https://twitter.com/HuffPost
608246693944008704,Bleacher Report,https://twitter.com/BleacherReport
608725326475218944,The New York Times,https://twitter.com/nytimes
609364298847141889,The Guardian,https://twitter.com/guardian
609264867095121920,BuzzFeed,https://twitter.com/BuzzFeed
609676499961147392,Daily Mail,https://twitter.com/DailyMail
608289757429420032,BuzzFeed,https://twitter.com/BuzzFeed
608256883711987712,The Washington Post,https://twitter.com/washingtonpost
609824145258512387,The Washington Post,https://twitter.com/washingtonpost
608887669167374336,HuffPost,https://twitter.com/HuffPost
608678554977509376,Bleacher Report,https://twitter.com/BleacherReport
609563617940234243,ABC News,https://twitter.com/ABC
607723079561801728,NBC News,https://twitter.com/NBCNews
607684720567156736,The Wall Street Journal,https://twitter.com/WSJ
608632716993671168,Daily Mail,https://twitter.com/DailyMail
610109743022129152,Business Insider,https://twitter.com/BusinessInsider
609745564230619137,BuzzFeed,https://twitter.com/BuzzFeed
608531153373528064,The New York Times,https://twitter.com/nytimes
608491571294691329,The New York Times,https://twitter.com/nytimes
608536119358173184,Mashable,https://twitter.com/mashable
609529784826220544,CNN,https://twitter.com/CNN
607750572440055809,Fox News,https://twitter.com/FoxNews
609410414254796800,Bleacher Report,https://twitter.com/BleacherReport
609706869850902528,The Telegraph,https://twitter.com/Telegraph
609035910622130176,The Guardian,https://twitter.com/guardian
608654994276012033,BuzzFeed,https://twitter.com/BuzzFeed
608678106103205888,CNN,https://twitter.com/CNN
608391034293338112,BuzzFeed,https://twitter.com/BuzzFeed
609807305291485184,The Telegraph,https://twitter.com/Telegraph
608214480477126656,The New York Times,https://twitter.com/nytimes
609186664372695040,HuffPost,https://twitter.com/HuffPost
608257035927482368,The New York Times,https://twitter.com/nytimes
607893820387299328,NBC News,https://twitter.com/NBCNews
609023347377082370,ABC News,https://twitter.com/ABC
609111303106535425,The Wall Street Journal,https://twitter.com/WSJ
609337121481064448,The Guardian,https://twitter.com/guardian
608762127260749825,NBC News,https://twitter.com/NBCNews
608960536743698432,Mashable,https://twitter.com/mashable
609342621010558976,,
609156582631469056,Bleacher Report,https://twitter.com/BleacherReport
609112309294882818,The Wall Street Journal,https://twitter.com/WSJ
